1410,demonsbane,15,鐵匠(blacksmith),mithril anvil iii,11000,steel rods:6;oil:6;mithril lumps:2;,超長,劍(swords),murasame x60 → demonsbane,demonsbane x60 → paladin sword
1411,excalibur,19,鐵匠(blacksmith),mithril anvil v,390000,mithril lumps:4;long sword:10;divine leaf:1;,超長,劍(swords),the one sword x100 → excalibur,excalibur x160 → hell sword
1412,fire sword,5,鐵匠(blacksmith),iron anvil iv,4400,*short sword:2;volcanic rock:1;,短,劍(swords),claymore x20 → fire sword,fire sword x40 → ice brand
1413,hell sword,20,附魔師(enchanter),luxurious table v,920000,excalibur:1;sacrificial blade:1;shadow essence:1;steel rods:8;mithril lumps:5;,超長,劍(swords),excalibur x160 → hell sword;hell sword,*highlander x60→soldier's sword
1414,highlander,6,鐵匠(blacksmith),iron anvil v,740,steel rods:2;iron ore:5;raw leather:2;,中,劍(swords),claymore x48→*highlander,*highlander x60→soldier's sword
1415,ice brand,12,附魔師(enchanter),luxurious table i,38000,*frost protector:2;steel rods:5;eternal ice:1;,中,劍(swords),fire sword x40 → ice brand;ice brand,0
1416,lonewolf,15,鐵匠(blacksmith),mithril anvil iii,86000,mithril lumps:1;steel rods:5;roaring powder:1;long sword:5;,長,劍(swords),paladin sword x20 → lonewolf;lonewolf,*long sword x48→claymore
1417,long sword,4,鐵匠(blacksmith),iron anvil iii,280,iron ore:7;raw leather:2;,中,劍(swords),rapier x20→*long sword,*long sword x48→claymore
1418,murasame,14,鐵匠(blacksmith),mithril anvil ii,8000,mithril lumps:2;steel rods:5;oil:5;raw leather:7;,長,劍(swords),white great sword x60 → murasame,murasame x60 → demonsbane
1419,paladin sword,15,鐵匠(blacksmith),mithril anvil iii,25000,templar blade:1;steel rods:3;oil:4;mithril lumps:2;,超長,劍(swords),demonsbane x60 → paladin sword,paladin sword x20 → lonewolf;paladin sword x80 → the one sword
1420,plain sword,1,鐵匠(blacksmith),iron anvil i,35,iron ore:2;,快速,劍(swords),0,plain sword x20→*short sword
1421,rapier,3,鐵匠(blacksmith),iron anvil ii,160,iron ore:5;raw leather:1;,中,劍(swords),*short sword x20→rapier,rapier x32→*long sword
1422,short sword,2,鐵匠(blacksmith),iron anvil ii,90,iron ore:3;,快速,劍(swords),plain sword x20→*short sword,*short sword x20→rapier
1423,soldier's sword,7,鐵匠(blacksmith),steel anvil ii,1100,steel rods:3;iron ore:5;,快速,劍(swords),*highlander x60→soldier's sword,soldier's sword x60→wakizashi
1424,templar blade,5,店長(shopkeeper),spacious table i,7000,steel rods:10;iron ore:8;*highlander:3;,快速,劍(swords),成就：smithy 2(獲得15個鐵匠配方);*templar blade,the one sword x100 → excalibur;the one sword
1425,the one sword,16,鐵匠(blacksmith),mithril anvil iv,32000,white great sword:2;mithril lumps:6;crystals:4;steel rods:5;oil:4;,長,劍(swords),paladin sword x80 → the one sword,the one sword x100 → excalibur
1426,wakizashi,8,鐵匠(blacksmith),steel anvil ii,1500,steel rods:4;,中,劍(swords),soldier's sword x60→wakizashi,wakizashi x60→zhanmadao
1427,white great sword,11,鐵匠(blacksmith),steel anvil v,3100,mithril lumps:2;steel rods:3;iron ore:8;,短,劍(swords),zhanmadao x60→white great sword,white great sword x60→murasame
1428,zhanmadao,9,鐵匠(blacksmith),steel anvil iii,2000,steel rods:4;iron ore:6;raw leather:3;,中,劍(swords),wakizashi x60→zhanmadao,zhanmadao x60→white great sword
1429,black bombs,10,發明家(tinkerer),spacious table v,6500,wood:8;elfwood sticks:7;steel rods:4;powder:4;,快速,投擲武器(thrown),wounding knives x60 → *black bombs,*black bombs x68 → circus knives
1430,blackout,19,發明家(tinkerer),mystical cauldron v,340000,steel rods:8;mithril lumps:8;powder:15;shadow essence:1;darkness scroll:1;,短,投擲武器(thrown),成就：inventor 3(獲得25個發明家配方);blackout,*boomerang x48 → fine boomerang
1431,boomerang,5,發明家(tinkerer),spacious table i,630,wood:6;elfwood sticks:2;,短,投擲武器(thrown),breeze sling x60 → *boomerang,*boomerang x48 → fine boomerang
1432,boomshaka,18,附魔師(enchanter),luxurious table v,210000,depth charge:1;fireball scroll:5;roaring powder:1;powder:5;mithril lumps:5;glass:6;,長,投擲武器(thrown),depth charge x100 → boomshaka;boomshaka,breeze sling x60 → *boomerang;breeze sling
1433,breeze sling,4,發明家(tinkerer),work table iv,500,wood:6;fabric:2;,短,投擲武器(thrown),*throwing knives x48 → breeze sling,breeze sling x60 → *boomerang
1434,circus knives,12,發明家(tinkerer),luxurious table i,9300,iron ore:8;steel rods:5;mithril lumps:2;oil:5;,中,投擲武器(thrown),*black bombs x68 → circus knives,circus knives x72 → *shuriken
1435,darts,1,發明家(tinkerer),work table ii,100,iron ore:3;,快速,投擲武器(thrown),pistol x8 → *darts,*darts x20 → sling
1436,depth charge,10,發明家(tinkerer),magic cauldron iv,28000,steel rods:6;mithril lumps:10;powder:10;glass:6;iron ore:10;,短,投擲武器(thrown),short fuses x96 → *depth charge,*depth charge x100 → boomshaka
1437,double infinity,13,發明家(tinkerer),specious table v,590000,shuriken:4;shadow essence:2;demon horn:2;mithril lumps:4;gems:2;steel rods:8;,中,投擲武器(thrown),mithril shuriken x160 → double infinity;double infinity,0
1438,fine boomerang,7,發明家(tinkerer),spacious table ii,1300,boomerang:1;elfwood sticks:2;wood:3;,中,投擲武器(thrown),*boomerang x48 → fine boomerang,fine boomerang x48 → storm knives
1439,flux shuriken,10,發明家(tinkerer),steel anvil iv,15000,steel rods:6;mithril lumps:4;oil:7;iron ore:8;,中,投擲武器(thrown),*shuriken x72 → flux shuriken,flux shuriken x80 → short fuses;flux shuriken x96 → golden shuriken
1440,frost shuriken,10,店長(shopkeeper),spacious table v,100000,steel rods:6;mithril lumps:5;oil:5;eternal ice:3;,短,投擲武器(thrown),成就：hoarder 3(當日總收入達250;000);frost shuriken,0
1441,golden shuriken,15,發明家(tinkerer),mithril anvil iii,33000,*shuriken:1;mithril lumps:5;gems:4;iron ore:10;,中,投擲武器(thrown),flux shuriken x96 → golden shuriken,golden shuriken x128 → mithril shuriken
1442,lightning bolts,8,發明家(tinkerer),spacious table iii,19000,darts:3;abyss shell:1;steel rods:8;iron ore:8;,長,投擲武器(thrown),storm knives x40 → lightning bolts;lightning bolts,0
1443,mithril shuriken,17,發明家(tinkerer),mithril anvil v,51000,shuriken:1;mithril lumps:8;iron ore:12;gems:6;,長,投擲武器(thrown),golden shuriken x128 → mithril shuriken,mithril shuriken| x160 → double infinity
1444,sling,2,發明家(tinkerer),work table ii,185,wood:3;fabric:1;,快速,投擲武器(thrown),*darts x20 → sling,sling x32 → *throwing knives
1445,shock darts,2,店長(shopkeeper),work table iii,200,iron ore:2;wild herbs:2;,快速,投擲武器(thrown),成就：employer 1(同時雇用2個工匠),short fuses x96 → *depth charge;short fuses
1446,short fuses,9,發明家(tinkerer),magic cauldron iii,19000,*black bombs:1;steel rods:6;mithril lumps:4;powder:4;glass:4;,長,投擲武器(thrown),flux shuriken x80 → short fuses,short fuses x96 → *depth charge
1447,shuriken,8,發明家(tinkerer),steel anvil ii,12000,steel rods:5;mithril lumps:5;oil:5;,中,投擲武器(thrown),circus knives x72 → *shuriken,*shuriken x72 → flux shuriken
1448,storm knives,7,發明家(tinkerer),spacious table ii,3000,shock darts:1;iron ore:6;steel rods:3;oil:2;,中,投擲武器(thrown),fine boomerang x48 → storm knives,storm knives x40 → lightning bolts;storm knives x68 → wounding knives
1449,throwing knives,3,發明家(tinkerer),work table iii,270,iron ore:6;,短,投擲武器(thrown),sling x32 → *throwing knives,*throwing knives x48 → breeze sling
1450,wounding knives,9,發明家(tinkerer),spacious table iv,5100,*throwing knives:1;iron ore:8;steel rods:4;oil:3;,中,投擲武器(thrown),storm knives x68 → wounding knives,wounding knives x60 → *black bombs
1451,anti-elements band,10,附魔師(enchanter),spacious table v,50000,volcanic rock:1;eternal ice:1;gems:1;,長,戒指(rings),*band of light x48 → anti-elements band;anti-elements band,archmage's mark x64 → atmosring;archmage's mark x96 → foundation ring;archmage's mark
1452,archmage's mark,15,珠寶師(jeweler),mithril anvil iii,30000,*ring of sorcery:2;mithril lumps:5;gems:4;crystals:5;,中,戒指(rings),majestic ring x88 → archmage's mark,archmage's mark x64 → atmosring;archmage's mark x96 → foundation ring
1453,atmosring,19,珠寶師(jeweler),mithril anvil v,380000,reactive ring:5;rising sun:1;faery's tear:1;mithril lumps:2;gems:6;crystals:6;,長,戒指(rings),archmage's mark x64 → atmosring,0
1454,band of light,10,珠寶師(jeweler),steel anvil iv,5500,iron ore:8;steel rods:4;gems:2;,中,戒指(rings),*scholar's mark x72 → *band of light,*band of light x48 → anti-elements band;*band of light x80 → banker's mark
1455,banker's mark,11,珠寶師(jeweler),steel anvil v,9500,mithril lumps:3;gems:2;glass:4;steel rods:3;,中,戒指(rings),*band of light x80 → banker's mark,banker's mark x80 → serpent band
1456,iron ring,2,珠寶師(jeweler),iron anvil ii,175,iron ore:4;,快速,戒指(rings),*ring of dexterity x12 → iron ring,iron ring x32 → *reactive ring
1457,majestic ring,15,珠寶師(jeweler),mithril anvil iii,17000,*thief's mark:3;mithril lumps:3;gems:4;crystals:2;,中,戒指(rings),serpent band x88 → majestic ring,majestic ring x88 → archmage's mark
1458,reactive ring,3,珠寶師(jeweler),iron anvil iii,245,iron ore:5;,快速,戒指(rings),iron ring x32 → *reactive ring,*reactive ring x48 → thief's mark
1459,ring of conservation,15,附魔師(enchanter),mystical cauldron ii,310000,dragon scale:1;gems:3;crystals:3;mithril lumps:6;,長,戒指(rings),serpent band x 60 → ring of conservation;ring of conservation,*ring of dexterity x12 → iron ring
1460,ring of dexterity,1,珠寶師(jeweler),iron anvil i,115,wood:3;,快速,戒指(rings),珠寶師擁有30個配方成就達成後獲得;ring of kings,*ring of dexterity x12 → iron ring
1461,ring of kings,19,珠寶師(jeweler),mithril anvil v,440000,*majestic ring:2;mithril lumps:5;gems:5;crystals:4;rising sun:1;,中,戒指(rings),珠寶師擁有30個配方成就達成後獲得;ring of kings,ring of might x68 → *scholar's mark
1462,ring of might,6,珠寶師(jeweler),steel anvil i,2700,steel rods:4;glass:2;,短,戒指(rings),warrior's ring x60 → *ring of might,ring of might x68 → *scholar's mark
1463,ring of sorcery,10,店長(shopkeeper),spacious table v,1800,iron ore:5;glass:4;,快速,戒指(rings),成就：explorer 2(獲得5個地城的全部戰利品),*ring of wizardry x32 → *ring of the dice;*ring of wizardry x60 → warrior's ring
1464,ring of the dice,5,珠寶師(jeweler),iron anvil iv,3300,steel rods:2;acid:1;,快速,戒指(rings),*ring of wizardry x32 → *ring of the dice,*ring of wizardry x32 → *ring of the dice;*ring of wizardry x60 → warrior's ring
1465,ring of wizardry,5,珠寶師(jeweler),iron anvil iv,960,iron ore:4;steel rods:1;glass:2;,短,戒指(rings),*thief's mark x48 → *ring of wizardry,*ring of wizardry x32 → *ring of the dice;*ring of wizardry x60 → warrior's ring
1466,serpent band,12,珠寶師(jeweler),mithril anvil i,13000,iron ore:10;steel rods:4;mithril lumps:3;gems:4;,短,戒指(rings),banker's mark x 80 → serpent band,serpent band x 60 → ring of conservation;serpent band x 88 → majestic ring
1467,scholar's mark,8,珠寶師(jeweler),steel anvil iii,3500,*ring of wizardry:1;glass:6;,快速,戒指(rings),ring of might x68 → *scholar's mark,*scholar's mark x72 → *band of light
1468,the one ring,20,珠寶師(jeweler),mithril anvil v,630000,*foundation ring:1;divine leaf:1;mithril lumps:10;gems:10;crystals:10;,超長,戒指(rings),*foundation ring x120 → the one ring;the one ring,*thief's mark x48 → *ring of wizardry
1469,thief's mark,4,珠寶師(jeweler),iron anvil iii,485,iron ore:8;,中,戒指(rings),*reactive ring x48 → *thief's mark,*thief's mark x48 → *ring of wizardry
1470,viper band,17,店長(shopkeeper),luxurious table v,110000,iron ore:5;steel rods:5;mithril lumps:3;gems:3;roaring powder:1;,短,戒指(rings),成就：citizen 7(捐獻達7500次);viper band,0
1471,warrior's ring,6,珠寶師(jeweler),iron anvil v,2200,iron ore:6;steel rods:3;glass:2;,快速,戒指(rings),*ring of wizardry x60 → warrior's ring,warrior's ring x60 → *ring of might
1472,bow of precision,4,製弓師(bowyer),sawbench iii,760,*hunting bow:1;wood:4;fabric:3;,短,弓(bows),*crossbow x48 → bow of precision,bow of precision x64 → *piercer
1473,calamitous bow,11,製弓師(bowyer),sturdy sawbench v,11000,*piercer:2;wood:8;elfwood sticks:6;ironwood:3;steel rods:2;fabric:4;,短,弓(bows),civil bow x96 → calamitous bow,calamitous bow x96 → *hunting crossbow
1474,civil bow,10,製弓師(bowyer),sturdy sawbench iv,8300,*small bow:1;ironwood:6;elfwood sticks:5;fabric:8;wood:6;,快速,弓(bows),*gemini x35 → civil bow,civil bow x64 → double shot;civil bow x96 → calamitous bow
1475,composite bow,6,製弓師(bowyer),sturdy sawbench i,1800,wood:5;elfwood sticks:4;fabric:3;,中,弓(bows),*piercer x68 → composite bow,composite bow x80 → ebony bow
1476,compound crossbow,17,製弓師(bowyer),quality sawbench v,68000,*hunting crossbow:1;elfwood sticks:8;ironwood:10;mithril lumps:6;fabric:8;,長,弓(bows),成就：explorer 5(獲得20個地城的全部戰利品);compound crossbow,*crossbow x48 → bow of precision
1477,crossbow,2,製弓師(bowyer),sawbench ii,385,wood:5;iron ore:2;raw leather:2;,短,弓(bows),*long bow x40 → *crossbow,*crossbow x48 → bow of precision
1478,double shot,12,製弓師(bowyer),quality sawbench i,110000,*gemini:1;elfwood sticks:10;ironwood:8;mithril lumps:2;fabric:4;roaring powder:1;,短,弓(bows),civil bow x64 → double shot;double shot,0
1479,ebony bow,7,製弓師(bowyer),sturdy sawbench ii,2100,elfwood sticks:5;iron ore:3;fabric:3;,短,弓(bows),composite bow x80 → ebony bow,ebony bow x80 → elf bow
1480,elf bow,9,製弓師(bowyer),sturdy sawbench iii,3100,*piercer:1;elfwood sticks:5;,中,弓(bows),ebony bow x80 → elf bow,elf bow x40 → *gemini
1481,fairy bow,7,製弓師(bowyer),sturdy sawbench ii,6300,long bow:1;faery's tear:1;,中,弓(bows),*piercer x48 → *fairy bow,*fairy bow x25 → moonlight fairy bow
1482,fast loading arbalest,16,製弓師(bowyer),quality sawbench iv,34000,*crossbow:2;elfwood sticks:10;ironwood:10;mithril lumps:6;fabric:10;wood:10;,長,弓(bows),heavy crossbow x112 → *fast loading arbalest,0
1483,gemini,10,製弓師(bowyer),sturdy sawbench iv,6900,*long bow:3;ironwood:4;elfwood sticks:6;fabric:4;,中,弓(bows),elf bow x40 → *gemini,*gemini x35 → civil bow
1484,grand bow,8,店長(shopkeeper),spacious table iv,3700,elfwood sticks:3;iron ore:6;fabric:5;steel rods:3;,短,弓(bows),warrior's trident x 65 → grand bow,grand bow x 80 → everlasting flute
1485,heavy crossbow,14,製弓師(bowyer),quality sawbench ii,23000,*crossbow:2;elfwood sticks:6;ironwood:8;steel rods:4;mithril lumps:4;fabric:10;,長,弓(bows),*hunting crossbow x112 → heavy crossbow,heavy crossbow x80 → scorpion;heavy crossbow x112 → fast loading arbalest;heavy crossbow x120 → the hurricane;heavy crossbow x140 → vicious crossbow
1486,hunting bow,1,製弓師(bowyer),sawbench i,115,wood:1;fabric:1;,快速,弓(bows),calamitous bow x96 → *hunting crossbow,*hunting bow x28 → *long bow
1487,hunting crossbow,13,製弓師(bowyer),quality sawbench i,15000,*crossbow:1;ironwood:8;mithril lumps:2;fabric:7;elfwood sticks:7;wood:7;,長,弓(bows),calamitous bow x96 → *hunting crossbow,*hunting crossbow x112 → heavy crossbow
1488,leaf bow,10,店長(shopkeeper),spacious table v,100000,wood:10;elfwood sticks:5;golden silk:1;,中,弓(bows),成就：fletcher 3(獲得15個製弓師配方);leaf bow,*long bow x40 → *crossbow
1489,long bow,2,製弓師(bowyer),sawbench ii,210,wood:3;fabric:1;,快速,弓(bows),*hunting bow x28 → *long bow,*long bow x40 → *crossbow
1490,moonlight fairy bow,12,附魔師(enchanter),luxurious table ii,120000,*fairy bow:1;elfwood sticks:8;ironwood:6;fabric:6;moon stone:1;crystals:4;,長,弓(bows),*fairy bow x25 → moonlight fairy bow;資訊提供者：yiao;moonlight fairy bow,0
1491,piercer,5,製弓師(bowyer),sawbench iv,1200,wood:7;elfwood sticks:3;raw leather:2;,中,弓(bows),bow of precision x64 → *piercer,*piercer x48 → *fairy bow;*piercer x68 → composite bow
1492,scorpion,16,製弓師(bowyer),quality sawbench iv,71000,elfwood sticks:10;ironwood:12;mithril lumps:4;fabric:10;demon horn:1;,長,弓(bows),heavy crossbow x80 → scorpion;資訊提供者：shalone88;scorpion,0
1493,silk bow,6,製弓師(bowyer),sturdy sawbench i,20000,wood:7;fabric:1;phoenix feather:1;,短,弓(bows),成就：fletcher 2(獲得8個製弓師配方);silk bow,0
1494,small bow,1,店長(shopkeeper),work table ii,40,wood:1;iron ore:1;,中,弓(bows),iron bracers *12 → small bow,0
1495,the hurricane,20,製弓師(bowyer),quality sawbench v,640000,*fast loading arbalest:2;*crossbow:5;ironwood:8;mithril lumps:5;gems:5;divine leaf:1;,超長,弓(bows),heavy crossbow x120 → the hurricane;the hurricane,0
1496,vicious crossbow,19,製弓師(bowyer),quality sawbench v,480000,*hunting crossbow:3;rising sun:1;elfwood sticks:12;ironwood:8;fabric:12;wood:12;,超長,弓(bows),heavy crossbow x140 → vicious crossbow;vicious crossbow,0
1497,amulet of evil protection,13,珠寶師(jeweler),luxurious table i,190000,steel rods:6;gems:3;glass:6;moon stone:2;,長,護身符(amulets),sage amulet x40 → *amulet of evil protection,*amulet of life x72 → *amulet of light
1498,amulet of life,10,珠寶師(jeweler),spacious table v,2600,*lucky amulet:1;steel rods:2;glass:4;,短,護身符(amulets),amulet of darkness x68 → *amulet of life,*amulet of life x72 → *amulet of light
1499,amulet of darkness,9,珠寶師(jeweler),spacious table iv,2400,*lucky amulet:1;iron ore:5;glass:5;,中,護身符(amulets),*frost protector x68 → *amulet of darkness,*amulet of darkness x68 → *amulet of life
1500,clairvoyance amulet,11,珠寶師(jeweler),spacious table v,6600,iron ore:6;steel rods:2;gems:2;glass:5;wood:5;,超長,護身符(amulets),*amulet of light x76 → *clairvoyance amulet,*clairvoyance amulet x76 → sage amulet
1501,clerical mark,3,店長(shopkeeper),spacious table i,160,iron ore:2;wood:2;,快速,護身符(amulets),成就：builder 2(建造或升級35次),0
1502,death token,20,珠寶師(jeweler),luxurious table v,650000,amulet of darkness:3;talisman of fear:2;shadow essence:2;ironwood:6;crystals:4;gems:6;,長,護身符(amulets),symbol of the gods x120 → death token;death token,0
1503,elemental pendant,12,珠寶師(jeweler),luxurious table i,11000,ironwood:6;gems:3;crystals:1;elfwood sticks:5;,中,護身符(amulets),sage amulet x 60 → *elemental pendant,*elemental pendant x80 → pendant of thunder immunity
1504,elemental talisman,9,珠寶師(jeweler),spacious table iv,130000,iron ore:8;elfwood sticks:6;moon stone:1;,快速,護身符(amulets),red charm x32 → elemental talisman;elemental talisman,0
1505,frost protector,9,珠寶師(jeweler),spacious table iv,1900,iron ore:4;steel rods:2;glass:2;,超長,護身符(amulets),perfect jade x56 → *frost protector,*frost protector x68 → amulet of darkness
1506,holy talisman,15,珠寶師(jeweler),luxurious table iii,25000,*amulet of life:2;gems:4;crystals:4;elfwood sticks:6;,長,護身符(amulets),talisman of fear x100 → *holy talisman,*holy talisman x100 → pyramid lace
1507,lucky amulet,1,珠寶師(jeweler),spacious table i,105,iron ore:2;wood:1;,快速,護身符(amulets),0,*lucky amulet x12 → *priest's mark
1508,pendant of ice immunity,14,附魔師(enchanter),luxurious table ii,180000,ironwood:6;gems:6;crystals:2;golden silk:1;,超長,護身符(amulets),pendant of thunder immunity x 60 → pendant of ice immunity;pendant of ice immunity,*pendant of safety x32 → *zazen amulet
1509,pendant of safety,5,珠寶師(jeweler),spacious table i,530,iron ore:4;wood:3;glass:1;,中,護身符(amulets),*priest's mark x20 → *pendant of safety,*pendant of safety x32 → *zazen amulet
1510,pendant of thunder immunity,13,珠寶師(jeweler),luxurious table ii,16000,*pendant of safety:2;gems:3;crystals:3;ironwood:6;elfwood sticks:4;,短,護身符(amulets),*elemental pendant x80 → pendant of thunder immunity,pendant of thunder immunity x60 → pendant of ice immunity;pendant of thunder immunity x96 → talisman of fear
1511,perfect jade,8,珠寶師(jeweler),spacious table iii,1500,iron ore:3;glass:4;,中,護身符(amulets),red charm x48 → perfect jade,perfect jade x56 → *frost protector
1512,priest's mark,4,珠寶師(jeweler),spacious table i,440,iron ore:3;wood:3;glass:1;,快速,護身符(amulets),*lucky amulet x12 → *priest's mark,*priest's mark x20 → *pendant of safety
1513,pyramid lace,17,珠寶師(jeweler),luxurious table v,37000,gems:6;crystals:4;mithril lumps:4;ironwood:7;elfwood sticks:7;,中,護身符(amulets),*holy talisman x 100 → pyramid lace,pyramid lace x68 → unholy talisman;pyramid lace x112 → symbol of the gods
1514,rage token,15,珠寶師(jeweler),luxurious table iii,130000,steel rods:8;mithril lumps:4;gems:6;roaring powder:1;,中,護身符(amulets),talisman of fear x68 → rage token,red charm x32 → elemental talisman;red charm x48 → perfect jade;red charm
1515,red charm,7,珠寶師(jeweler),spacious table ii,990,iron ore:5;glass:2;dyes:1;,中,護身符(amulets),*zazen amulet x32 → red charm,red charm x32 → elemental talisman;red charm x48 → perfect jade
1516,sage amulet,11,珠寶師(jeweler),spacious table v,8200,clerical mark:1;iron ore:7;steel rods:3;gems:3;glass:3;,超長,護身符(amulets),*clairvoyance amulet x76 → sage amulet,sage amulet x 40 → amulet of evil protection;sage amulet x 60 → *elemental pendant
1517,storm pendant,13,店長(shopkeeper),luxurious table ii,18000,steel rods:3;gems:4;glass:6;crystals:2;*elemental rod:1;,短,護身符(amulets),成就：quest giver 3(客人等級達10等);storm pendant,symbol of the gods x120 → death token;symbol of the gods
1518,symbol of the gods,17,珠寶師(jeweler),luxurious table v,61000,*priest's mark:5;gems:8;crystals:8;ironwood:8;mithril lumps:4;,長,護身符(amulets),pyramid lace x112 → symbol of the gods,symbol of the gods x120 → death token
1519,talisman of fear,15,珠寶師(jeweler),luxurious table iii,19000,ironwood:6;gems:4;elfwood sticks:8;wood:10;glass:6;,長,護身符(amulets),pendant of thunder immunity x 96 → talisman of fear,talisman of fear x68 → rage token;talisman of fear x100 → holy talisman
1520,zazen amulet,6,珠寶師(jeweler),spacious table ii,620,iron ore:6;wood:2;glass:1;,快速,護身符(amulets),*pendant of safety x32 → *zazen amulet,*zazen amulet x32 → red charm
1521,courier's sandals,10,裁縫師(tailor),good cutting table iv,82000,fabric:4;dyes:2;golden silk:1;,長,布鞋(shoes),questing shoes x 36 → courier's sandals,courier's sandals *112 → exhilarating shoes
1522,exhilarating shoes,19,裁縫師(tailor),good cutting table v,380000,shiny shoes:10;golden silk:2;fabric:10;ironwood:10;crystals:6;gems:6;,快速,布鞋(shoes),courier's sandals *112 → exhilarating shoes;exhilarating-shoes,0
1523,flying shoes,16,裁縫師(tailor),fine cutting table iv,270000,*heavenly sandals:5;*band of light:2;mithril lumps:2;rising sun:1;,長,布鞋(shoes),grounded shoes x64 → flying shoes;flying shoes,fur shoes x 48 → heavenly sandals;fur shoes
1524,fur shoes,5,裁縫師(tailor),cutting table iv,520,raw leather:6;fabric:1;dyes:2;,短,布鞋(shoes),sturdy shoes x 32 → fur shoes,fur shoes x 48 → heavenly sandals
1525,grounded shoes,14,裁縫師(tailor),fine cutting table ii,13000,*sturdy shoes:2;crystals:5;dyes:8;glass:8;wood:10;,中,布鞋(shoes),questing shoes x80 → grounded shoes,grounded shoes x64 → flying shoes
1526,heavenly sandals,6,裁縫師(tailor),cutting table v,900,elfwood sticks:2;fabric:2;dyes:3;,中,布鞋(shoes),fur shoes x 48 → heavenly sandals,heavenly sandals x 60 → shiny shoes
1527,leather shoes,2,裁縫師(tailor),cutting table ii,105,raw leather:3;wood:2;,快速,布鞋(shoes),sandals x 20 → leather shoes,leather shoes x 16 → wrist-guard;leather shoes x 28 → sturdy shoes
1528,questing shoes,9,裁縫師(tailor),good cutting table iii,3000,fabric:4;ironwood:3;dyes:5;raw leather:5;,中,布鞋(shoes),shiny shoes x 60 → questing shoes,questing shoes x 36 → courier's sandals;questing shoes x 80 → grounded shoes
1529,sandals,1,裁縫師(tailor),cutting table i,30,raw leather:1;wood:1;,快速,布鞋(shoes),heavenly sandals x 60 → shiny shoes,sandals x 12 → basic tunic;sandals x 12 → circlet;sandals x 20 → leather shoes
1530,shiny shoes,7,裁縫師(tailor),good cutting table ii,2000,raw leather:3;wood:2;dyes:4;glass:2;,短,布鞋(shoes),heavenly sandals x 60 → shiny shoes,shiny shoes x 60 → questing shoes
1531,sturdy shoes,3,裁縫師(tailor),cutting table iii,215,raw leather:5;elfwood sticks:1;,快速,布鞋(shoes),leather shoes x 28 → sturdy shoes,sturdy shoes x 32 → fur shoes
1532,amulet of light,10,珠寶師(jeweler),spacious table v,4600,*lucky amulet:2;steel rods:3;glass:5;iron ore:6,中,護身符(amulets),amulet of life x72 → *amulet of light,*amulet of light x76 → *clairvoyance amulet
1533,foundation ring,16,珠寶師(jeweler),mithril anvil iv,52000,*ring of dexterity:5;ring of the dice:2;mithril lumps:5;gems:10;,長,戒指(rings),archmage's mark x120 → *foundation ring,*foundation ring x120 → *the one ring
1534,unholy talisman,1,珠寶師(jeweler),spacious table iv,350000,zazen amulet:8;gems:4;crystals:2;dragon scale:1;,中,護身符(amulets),0,pyramid lace x68 → unholy talisman
1535,eternal flute,19,樂器工匠(luthier),quality sawbench v,350000,*flute of wonder:1;elven flute:1;rising sun:1;crystals:1;ironwood:4;,超長,樂器(musical instruments),ripieno x120 → horn of ages,horn of ages x108 → eternal flute;horn of ages x160 → abyssal tranquility
